119,CSV,1.0,ASCII,TRUE,Key_index.txt,40933,6,ZipCode,INT,City,STRING,State,STRING,County,STRING,Lat,FLOAT,Long,FLOAT,1
45,02151,Revere,MA,Suffolk,42.4138,-71.0052
45,02152,Winthrop,MA,Suffolk,42.3763,-70.98
48,02153,Medford,MA,Middlesex,42.4184,-71.1062
48,02155,Medford,MA,Middlesex,42.4173,-71.1087
53,02156,West Medford,MA,Middlesex,42.4223,-71.1328
45,02163,Boston,MA,Suffolk,42.3253,-71.1122
45,02169,Quincy,MA,Norfolk,42.2491,-70.9978
45,02170,Quincy,MA,Norfolk,42.2671,-71.0186
45,02171,Quincy,MA,Norfolk,42.2825,-71.0241
48,02176,Melrose,MA,Middlesex,42.4581,-71.0632
49,02180,Stoneham,MA,Middlesex,42.4828,-71.0978
48,02184,Braintree,MA,Norfolk,42.2093,-70.9963
46,02185,Braintree,MA,Norfolk,42.18,-71.0892
