29,02481,MA,42.310600,-71.274700
29,02482,MA,42.294500,-71.299200
29,02492,MA,42.279800,-71.250100
29,02493,MA,42.358900,-71.300100
29,02494,MA,42.294500,-71.232800
29,02495,MA,42.362600,-71.202300
29,02532,MA,41.745500,-70.590500
29,02534,MA,41.669400,-70.623400
29,02535,MA,41.357500,-70.741600
29,02536,MA,41.596800,-70.567100
29,02537,MA,41.728300,-70.440000
29,02538,MA,41.768200,-70.653200
29,02539,MA,41.388900,-70.533900
29,02540,MA,41.564800,-70.621700
29,02541,MA,41.551500,-70.614800
29,02542,MA,41.653100,-70.553700
29,02543,MA,41.526300,-70.664300
29,02552,MA,41.379800,-70.643100
29,02553,MA,41.673400,-70.608000
29,02554,MA,41.272500,-70.093200
29,02556,MA,41.641700,-70.623000
29,02557,MA,41.454300,-70.562000
29,02558,MA,41.747600,-70.658200
29,02559,MA,41.688100,-70.610500
29,02561,MA,41.770300,-70.533700
29,02562,MA,41.793300,-70.519600
29,02563,MA,41.711300,-70.477500
29,02564,MA,41.263900,-69.962600
29,02568,MA,41.450000,-70.593700
29,02571,MA,41.754100,-70.711600
29,02574,MA,41.603900,-70.638200
29,02575,MA,41.421300,-70.642800
29,02576,MA,41.779600,-70.764200
29,02584,MA,41.277800,-70.046000
29,02601,MA,41.660100,-70.296700
29,02630,MA,41.698300,-70.300100
29,02631,MA,41.749200,-70.069900
29,02632,MA,41.660600,-70.353200
29,02633,MA,41.688900,-69.972200
29,02634,MA,41.648700,-70.348100
29,02635,MA,41.624300,-70.436400
29,02637,MA,41.701400,-70.277200
29,02638,MA,41.732200,-70.191100
29,02639,MA,41.664900,-70.132700
29,02641,MA,41.742600,-70.162000
29,02642,MA,41.840800,-69.984900
29,02643,MA,41.784300,-69.962000
29,02644,MA,41.682700,-70.514300
29,02645,MA,41.700800,-70.057900
29,02646,MA,41.670300,-70.072200
29,02647,MA,41.635000,-70.306300
29,02648,MA,41.670300,-70.416300
29,02649,MA,41.618100,-70.485400
29,02650,MA,41.703000,-69.966600
29,02651,MA,41.824300,-69.981800
29,02652,MA,42.033800,-70.087500
29,02653,MA,41.779200,-69.982200
29,02655,MA,41.630000,-70.383700
29,02657,MA,42.053400,-70.186500
29,02659,MA,41.680100,-70.024100
29,02660,MA,41.709700,-70.158500
29,02661,MA,41.686200,-70.032900
29,02662,MA,41.756700,-69.984100
29,02663,MA,41.800500,-70.076800
29,02664,MA,41.673900,-70.194900
29,02666,MA,41.998800,-70.056400
29,02667,MA,41.928900,-70.018600
29,02668,MA,41.700200,-70.372000
29,02669,MA,41.681200,-69.991100
29,02670,MA,41.662600,-70.168100
29,02671,MA,41.669400,-70.113500
29,02672,MA,41.635600,-70.323300
29,02673,MA,41.661400,-70.236300
29,02675,MA,41.705100,-70.227000
29,02702,MA,41.797500,-71.060700
29,02703,MA,41.929600,-71.300900
29,02712,MA,41.948700,-71.225900
29,02713,MA,41.421800,-70.931300
29,02714,MA,41.756200,-71.067100
29,02715,MA,41.812500,-71.142700
29,02717,MA,41.763500,-70.967700
29,02718,MA,41.873600,-71.019200
29,02719,MA,41.640900,-70.889600
29,02720,MA,41.718200,-71.140000
29,02721,MA,41.688300,-71.157400
29,02722,MA,41.701500,-71.155000
29,02723,MA,41.692600,-71.133200
29,02724,MA,41.685000,-71.174800
29,02725,MA,41.722300,-71.178000
29,02726,MA,41.756000,-71.149200
29,02738,MA,41.709500,-70.761300
29,02739,MA,41.661800,-70.816400
29,02740,MA,41.634700,-70.937200
29,02741,MA,41.636200,-70.934200
29,02742,MA,41.636200,-70.934200
29,02743,MA,41.699700,-70.908700
29,02744,MA,41.612700,-70.916700
29,02745,MA,41.691300,-70.935500
29,02746,MA,41.660000,-70.932400
29,02747,MA,41.633800,-70.995800
29,02748,MA,41.566500,-70.984300
29,02760,MA,41.977500,-71.329800
29,02761,MA,41.983400,-71.332800
29,02762,MA,42.012400,-71.327500
29,02763,MA,41.972600,-71.308200
29,02764,MA,41.852900,-71.148500
29,02766,MA,41.971800,-71.189400
29,02767,MA,41.932400,-71.046900
29,02768,MA,41.756200,-71.067100
29,02769,MA,41.851500,-71.254500
29,02770,MA,41.759100,-70.852300
29,02771,MA,41.837800,-71.322400
29,02777,MA,41.747300,-71.212200
29,02779,MA,41.835300,-71.076500
29,02780,MA,41.905000,-71.102600
29,02783,MA,41.756200,-71.067100
29,02790,MA,41.621100,-71.089000
29,02791,MA,41.522300,-71.074500
29,02801,RI,41.530100,-71.284100
29,02802,RI,41.951200,-71.454500
29,02804,RI,41.423100,-71.783700
29,02806,RI,41.744300,-71.317500
29,02807,RI,41.171500,-71.574800
29,02808,RI,41.411400,-71.746500
29,02809,RI,41.682500,-71.267600
29,02812,RI,41.469100,-71.675100
29,02813,RI,41.400700,-71.661500
29,02814,RI,41.915500,-71.679500
29,02815,RI,41.777800,-71.670600
29,02816,RI,41.691400,-71.576800
29,02817,RI,41.640000,-71.643500
29,02818,RI,41.649800,-71.474000
29,02822,RI,41.574000,-71.607600
29,02823,RI,41.731200,-71.546800
29,02824,RI,42.000200,-71.563100
29,02825,RI,41.781500,-71.718700
29,02826,RI,41.976200,-71.632600
29,02827,RI,41.706200,-71.735600
29,02828,RI,41.873400,-71.556900
29,02829,RI,41.879300,-71.589400
29,02830,RI,41.976400,-71.653400
29,02831,RI,41.751600,-71.561200
29,02832,RI,41.509600,-71.733900
29,02833,RI,41.475100,-71.772600
29,02835,RI,41.516400,-71.376100
29,02836,RI,41.447400,-71.620400
29,02837,RI,41.522000,-71.161200
29,02838,RI,41.968900,-71.474100
29,02839,RI,41.941700,-71.637600
29,02840,RI,41.487600,-71.327100
29,02841,RI,41.499000,-71.299000
29,02842,RI,41.519800,-71.273100
29,02852,RI,41.589400,-71.462500
29,02857,RI,41.843900,-71.624200
29,02858,RI,41.957300,-71.647800
29,02859,RI,41.962700,-71.709900
29,02860,RI,41.872900,-71.390700
29,02861,RI,41.881400,-71.356000
29,02862,RI,41.861200,-71.369100
29,02863,RI,41.888300,-71.394500
29,02864,RI,41.948400,-71.415400
29,02865,RI,41.908900,-71.434800
29,02871,RI,41.594400,-71.252000
29,02872,RI,41.707100,-71.286800
29,02873,RI,41.519900,-71.774000
29,02874,RI,41.510500,-71.442700
29,02875,RI,41.456000,-71.635500
